lemma_display,pos_dict,freq,ipm,doc_hits,doc_percent,R,D,rank
10,NUM,9844,292.60040795226325,3280,29.202279202279204,93,89.227651,357
красный,ADJ,9832,292.2437231802775,2118,18.85683760683761,93,93.918835,358
необходимый,ADJ,9828,292.1248282562823,3456,30.76923076923077,93,91.034388,359
ходить,VERB,9822,291.94648587028945,2071,18.438390313390315,93,92.829662,360
окно,NOUN,9814,291.70869602229897,1639,14.592236467236468,93,91.47322,361
ситуация,NOUN,9814,291.70869602229897,3340,29.736467236467238,92,91.383719,362
ставить,VERB,9808,291.53035363630613,3096,27.564102564102566,93,95.871651,363
рядом,ADV,9752,289.8658247003729,2210,19.675925925925927,93,93.052487,364
политический,ADJ,9751,289.8361009693741,2153,19.168447293447294,92,85.315169,365
стена,NOUN,9736,289.390245004392,1863,16.58653846153846,93,91.793279,366
организация,NOUN,9679,287.6959923374599,2545,22.658475783475783,92,85.617565,367
иногда,ADV,9646,286.7151092144993,2580,22.97008547008547,92,94.37346,368
нет,SERVICE,9630,286.2395295185184,1651,14.699074074074074,93,90.391345,369
внимание,NOUN,9622,286.00173967052785,3524,31.374643874643876,93,95.268527,370
миллион,NOUN,9606,285.526159974547,2797,24.902065527065528,93,86.135767,371
статья,NOUN,9590,285.05058027856603,2523,22.462606837606838,92,90.517294,372
информация,NOUN,9567,284.3669344655935,2630,23.415242165242166,92,80.035624,373
бывать,VERB,9562,284.21831581059945,2409,21.447649572649574,93,93.901251,374
цель,NOUN,9552,283.9210785006114,3266,29.077635327635328,93,91.390075,375
давно,ADV,9520,282.96991910864955,2853,25.400641025641026,93,94.03208,376
Бог,PROPN_ABBREV,9517,282.8807479156531,1311,11.672008547008547,93,73.799957,377
наконец,ADV,9484,281.8998647926924,2672,23.789173789173788,93,94.35191,378
совершенно,ADV,9418,279.93809854677113,2634,23.450854700854702,93,94.79825,379
похожий,ADJ,9377,278.71942557582,2358,20.993589743589745,93,92.888195,380
месяц,NOUN,9371,278.54108318982713,2937,26.148504273504273,93,94.288321,381
утро,NOUN,9354,278.0357797628474,1749,15.571581196581196,93,91.590621,382
задача,NOUN,9346,277.797989914857,3009,26.789529914529915,92,89.269333,383
опять,ADV,9306,276.6090406749047,1950,17.36111111111111,93,91.28253,384
словно,SERVICE,9288,276.07401351692613,1484,13.212250712250713,91,89.280829,385
любовь,NOUN,9270,275.53898635894757,1970,17.539173789173788,93,92.804772,386
происходить,VERB,9222,274.1122472710048,3242,28.863960113960115,93,94.566572,387
вещь,NOUN,9151,272.00186237008944,2342,20.8511396011396,93,93.654392,388
роль,NOUN,9136,271.5560064051073,3028,26.95868945868946,92,92.605308,389
равный,ADJ,9107,270.69401820614195,2665,23.72685185185185,93,94.659585,390
третий,ADJ,9089,270.1589910481634,2995,26.66488603988604,93,95.845147,391
Александр,PROPN_ABBREV,9058,269.23755538720036,2555,22.747507122507123,93,88.757408,392
поэт,NOUN,9053,269.0889367322063,1265,11.262464387464387,92,81.244473,393
5,NUM,9050,268.9997655392099,2915,25.952635327635328,93,87.631721,394
прийтись,VERB,9038,268.64308076722415,2789,24.830840455840455,93,94.76241,395
минута,NOUN,9026,268.28639599523854,1988,17.6994301994302,93,92.923067,396
речь,NOUN,9006,267.6919213752623,2980,26.53133903133903,93,94.56827,397
4,NUM,9000,267.5135789892695,2716,24.18091168091168,93,86.99496,398
нельзя,ADV,8997,267.4244077962731,2870,25.551994301994302,93,95.442023,399
правда,ADV,8970,266.62186705930526,2636,23.46866096866097,93,94.56987,400
долго,ADV,8966,266.50297213531,2297,20.450498575498575,93,93.695409,401
менее,ADV,8938,265.67070766734344,3620,32.22934472934473,93,93.988849,402
программа,NOUN,8923,265.2248517023613,2647,23.566595441595442,92,88.295362,403
мера,NOUN,8910,264.8384431993768,3332,29.665242165242166,93,94.104546,404
существовать,VERB,8903,264.63037708238517,3012,26.816239316239315,93,93.415714,405
чуть,ADV,8886,264.12507365540546,2147,19.11502849002849,93,93.075348,406
текст,NOUN,8886,264.12507365540546,2011,17.90420227920228,92,91.594605,407
образование,NOUN,8883,264.03590246240896,2361,21.020299145299145,93,86.131392,408
затем,ADV,8868,263.59004649742684,2932,26.103988603988604,93,93.855948,409
данные,NOUN,8861,263.3819803804352,2791,24.848646723646723,93,83.281268,410
рубль,NOUN,8849,263.02529560844954,2058,18.322649572649574,92,83.739611,411
квартира,NOUN,8809,261.83634636849723,1423,12.669159544159545,92,91.182778,412
пусть,SERVICE,8705,258.7450783446212,1943,17.298789173789174,93,87.390117,413
вполне,ADV,8686,258.18032745564386,2957,26.326566951566953,92,95.013303,414
лежать,VERB,8677,257.9128138766546,2085,18.563034188034187,93,93.523976,415
ответ,NOUN,8676,257.8830901456558,2842,25.302706552706553,93,95.762996,416
точка,NOUN,8579,254.99988823877143,3146,28.00925925925926,92,93.93558,417
действие,NOUN,8567,254.64320346678576,2800,24.928774928774928,93,89.012722,418
ряд,NOUN,8553,254.22707123280247,3177,28.28525641025641,93,93.405217,419
литература,NOUN,8547,254.0487288468096,2032,18.09116809116809,92,89.52829,420
информационный,ADJ,8520,253.24618810984177,1244,11.075498575498575,90,56.309415,421
впрочем,ADV,8499,252.62198975886685,2633,23.441951566951566,93,94.109532,422
материал,NOUN,8490,252.3544761798776,2774,24.697293447293447,92,90.177088,423
целый,ADJ,8487,252.26530498688112,2743,24.421296296296298,93,95.423416,424
просить,VERB,8477,251.96806767689304,1961,17.459045584045583,93,93.206307,425
уйти,VERB,8443,250.95746082293357,2131,18.97257834757835,93,93.510862,426
называть,VERB,8442,250.92773709193477,2840,25.284900284900285,93,95.096147,427
письмо,NOUN,8425,250.42243366495507,1754,15.616096866096866,93,93.038634,428
название,NOUN,8408,249.9171302379753,2669,23.762464387464387,93,92.136753,429
состояние,NOUN,8382,249.14431323200634,2893,25.756766381766383,93,93.706306,430
движение,NOUN,8381,249.11458950100752,2452,21.83048433048433,93,94.039582,431
правило,NOUN,8375,248.93624711501465,2759,24.56374643874644,93,88.969589,432
хотеться,VERB,8371,248.81735219101944,2226,19.818376068376068,93,92.957632,433
четыре,NUM,8368,248.72818099802302,2831,25.20477207977208,93,95.716248,434
около,SERVICE,8361,248.52011488103136,3178,28.294159544159545,93,91.068211,435
писатель,NOUN,8346,248.07425891604922,1470,13.087606837606838,92,90.234917,436
причина,NOUN,8337,247.80674533705997,3186,28.365384615384617,93,94.447857,437
прямо,ADV,8331,247.6284029510671,2100,18.696581196581196,93,93.550019,438
игра,NOUN,8328,247.5392317580707,1857,16.53311965811966,93,75.311316,439
событие,NOUN,8314,247.1230995240874,2696,24.002849002849004,93,93.109322,440
лучший,ADJ,8305,246.85558594509814,2952,26.28205128205128,93,95.140658,441
муж,NOUN,8288,246.35028251811838,1345,11.9747150997151,92,89.423017,442
музей,NOUN,8288,246.35028251811838,1270,11.306980056980057,92,85.597147,443
труд,NOUN,8278,246.0530452081303,2678,23.84259259259259,93,94.364252,444
пример,NOUN,8275,245.9638740151339,3184,28.34757834757835,93,92.832476,445
как-то,ADV,8246,245.10188581616848,1910,17.004985754985753,93,92.062479,446
исторический,ADJ,8227,244.53713492719112,2158,19.212962962962962,92,88.797417,447
девушка,NOUN,8196,243.6156992662281,1459,12.989672364672364,93,91.909587,448
оба,NUM,8196,243.6156992662281,2493,22.19551282051282,93,95.60611,449
подумать,VERB,8184,243.2590144942424,1501,13.36360398860399,92,90.691062,450
московский,ADJ,8147,242.1592364472865,2315,20.610754985754987,92,91.172118,451
рассказывать,VERB,8133,241.7431042133032,2364,21.04700854700855,93,93.868099,452
институт,NOUN,8124,241.47559063431393,2141,19.061609686609685,92,89.838972,453
количество,NOUN,8098,240.70277362834491,3057,27.21688034188034,93,91.658243,454
особый,ADJ,8087,240.37581258735804,3029,26.96759259259259,93,94.046577,455
тема,NOUN,8076,240.04885154637114,2784,24.786324786324787,93,92.555458,456
действительно,ADV,8068,239.8110616983807,2813,25.04451566951567,93,95.311139,457
легкий,ADJ,8064,239.69216677438547,2508,22.32905982905983,93,94.896493,458
Н.,PROPN_ABBREV,8009,238.05736156945105,1534,13.657407407407407,88,84.52807,459
основа,NOUN,8008,238.02763783845222,2921,26.00605413105413,92,88.547388,460
играть,VERB,7992,237.5520581424713,2346,20.886752136752136,93,94.231875,461
представлять,VERB,7992,237.5520581424713,3038,27.047720797720796,93,94.881746,462
мировой,ADJ,7992,237.5520581424713,2727,24.278846153846153,92,91.21786,463
И.,PROPN_ABBREV,7981,237.22509710148444,1596,14.209401709401709,91,86.19051,464
создание,NOUN,7969,236.86841232949874,2786,24.804131054131055,93,88.718486,465
местный,ADJ,7954,236.42255636451662,2283,20.325854700854702,93,93.575323,466
показать,VERB,7946,236.18476651652617,2939,26.16631054131054,93,95.486491,467
рост,NOUN,7946,236.18476651652617,2415,21.501068376068375,93,85.660906,468
опыт,NOUN,7916,235.2930545865619,2775,24.706196581196583,92,89.978446,469
закон,NOUN,7900,234.817474890581,2273,20.23682336182336,93,92.278806,470
период,NOUN,7899,234.78775115958217,2678,23.84259259259259,93,91.140521,471
слишком,ADV,7876,234.10410534660963,2466,21.955128205128204,93,93.958155,472
художник,NOUN,7856,233.50963072663345,1344,11.965811965811966,92,87.059181,473
данный,ADJ,7826,232.61791879666924,2629,23.40633903133903,93,89.843693,474
человеческий,ADJ,7825,232.58819506567042,2325,20.699786324786324,93,92.359589,475
сложный,ADJ,7820,232.43957641067638,3183,28.338675213675213,92,92.601985,476
технология,NOUN,7815,232.29095775568234,2098,18.678774928774928,89,80.456374,477
брат,NOUN,7775,231.10200851573003,1594,14.191595441595442,92,91.677093,478
поле,NOUN,7762,230.71560001274554,2158,19.212962962962962,93,90.630512,479
пространство,NOUN,7753,230.44808643375626,2256,20.085470085470085,93,91.213879,480
журнал,NOUN,7751,230.38863897175867,2247,20.00534188034188,92,93.01856,481
Господь,PROPN_ABBREV,7727,229.67526942778727,583,5.190527065527066,90,43.83636,482
герой,NOUN,7702,228.93217615281708,1970,17.539173789173788,93,92.213008,483
девочка,NOUN,7681,228.30797780184213,1132,10.078347578347579,92,87.813059,484
картина,NOUN,7674,228.09991168485047,2052,18.26923076923077,92,91.058181,485
интерес,NOUN,7637,227.00013363789458,2906,25.872507122507123,92,93.294263,486
скорее,ADV,7629,226.7623437899041,2601,23.15705128205128,93,94.840893,487
небольшой,ADJ,7621,226.52455394191364,2898,25.80128205128205,93,94.383747,488
продолжать,VERB,7620,226.49483021091484,2658,23.664529914529915,93,94.953549,489
странный,ADJ,7616,226.37593528691963,1947,17.33440170940171,93,92.532616,490
план,NOUN,7611,226.2273166319256,2743,24.421296296296298,93,93.658214,491
готовый,ADJ,7605,226.04897424593273,2764,24.608262108262107,93,95.153415,492
один,PRON,7597,225.81118439794224,2588,23.04131054131054,93,95.462586,493
поскольку,SERVICE,7596,225.78146066694347,2880,25.641025641025642,93,93.201021,494
единственный,ADJ,7594,225.72201320494585,2754,24.51923076923077,93,95.718282,495
поздно,ADV,7541,224.14665546200905,2613,23.26388888888889,93,94.992418,496
плохой,ADJ,7535,223.9683130760162,2199,19.57799145299145,93,93.644229,497
фильм,NOUN,7495,222.77936383606388,1434,12.767094017094017,92,90.124177,498
документ,NOUN,7485,222.4821265260758,1900,16.915954415954417,92,76.419789,499
море,NOUN,7482,222.39295533307939,1615,14.378561253561253,93,91.026981,500
далее,ADV,7476,222.21461294708652,2843,25.311609686609685,93,93.210951,501
хоть,ADV,7471,222.06599429209248,1836,16.346153846153847,93,92.303458,502
сердце,NOUN,7465,221.88765190609965,1769,15.749643874643874,93,91.978601,503
всего,SERVICE,7463,221.82820444410203,3067,27.30591168091168,93,95.324831,504
пока,ADV,7420,220.5500840111533,2870,25.551994301994302,93,94.15886,505
сей,PRON,7385,219.50975342619503,2725,24.261039886039885,93,95.176074,506
заниматься,VERB,7382,219.4205822331986,2695,23.99394586894587,93,94.858058,507
заметить,VERB,7363,218.85583134422126,2248,20.014245014245013,93,93.975187,508
военный,ADJ,7358,218.70721268922722,1789,15.927706552706553,93,90.562664,509
порядок,NOUN,7327,217.78577702826416,2328,20.726495726495727,93,92.531529,510
близкий,ADJ,7316,217.4588159872773,2763,24.599358974358974,93,95.408551,511
очередь,NOUN,7298,216.92378882929876,2901,25.82799145299145,93,95.15438,512
возможный,ADJ,7288,216.62655151931068,3028,26.95868945868946,93,93.15469,513
род,NOUN,7286,216.56710405731306,2360,21.011396011396013,93,90.35993,514
небо,NOUN,7249,215.46732601035717,1590,14.155982905982906,92,91.617432,515
зачем,ADV,7247,215.40787854835955,1686,15.010683760683762,93,92.189767,516
глава,NOUN,7232,214.96202258337743,2276,20.263532763532762,93,92.293717,517
все-таки,SERVICE,7227,214.8134039283834,2105,18.741096866096868,93,93.047429,518
узнать,VERB,7175,213.26776991644542,2146,19.106125356125357,93,94.283968,519
экономический,ADJ,7174,213.2380461854466,2039,18.15349002849003,92,85.872673,520
население,NOUN,7167,213.02998006845493,1985,17.672720797720796,92,87.284661,521
страшный,ADJ,7157,212.73274275846686,1851,16.479700854700855,92,92.905178,522
выходить,VERB,7153,212.61384783447164,2350,20.922364672364672,93,95.227829,523
принять,VERB,7147,212.43550544847878,2736,24.358974358974358,93,95.631807,524
чувство,NOUN,7144,212.34633425548236,2016,17.94871794871795,93,93.777547,525
разговор,NOUN,7134,212.04909694549428,1936,17.236467236467238,93,93.381512,526
бояться,VERB,7128,211.87075455950142,1627,14.48539886039886,93,92.308529,527
память,NOUN,7107,211.24655620852647,2010,17.895299145299145,93,93.109923,528
6,NUM,7098,210.97904262953722,2369,21.091524216524217,93,85.754016,529
палец,NOUN,7096,210.9195951675396,1259,11.209045584045585,93,90.403729,530
природа,NOUN,7072,210.2062256235682,2225,19.809472934472936,92,91.00819,531
производство,NOUN,7061,209.87926458258133,1979,17.619301994301996,91,87.714674,532
против,SERVICE,7028,208.89838145962068,2284,20.334757834757834,93,92.642765,533
довольно,ADV,7023,208.74976280462664,2361,21.020299145299145,93,94.089546,534
роман,NOUN,7010,208.36335430164212,1240,11.03988603988604,92,86.833413,535
уметь,VERB,7002,208.12556445365166,2115,18.830128205128204,93,94.203072,536
сначала,ADV,6984,207.59053729567313,2188,19.48005698005698,93,94.211957,537
тяжелый,ADJ,6960,206.87716775170176,2208,19.65811965811966,93,94.880751,538
чувствовать,VERB,6957,206.78799655870532,1821,16.212606837606838,93,92.448947,539
20,NUM,6955,206.7285490967077,2772,24.67948717948718,93,88.868787,540
направление,NOUN,6950,206.57993044171366,2582,22.987891737891736,93,91.099331,541
различный,ADJ,6932,206.04490328373512,2639,23.49537037037037,92,88.115225,542
